,text,label
15803, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền,0
15804,Chưa bao h đánh giá shop nào 1 sao. Giao hàng quá quá quá lâu phục vụ tệ đặt hàng từ ngày 3/9 tránh luôn t7 cn tránh cả ngày lễ ngày 4 thấy bên kia qa lấy hàng đặt dịch vụ giao hàng nhanh 3-4 ngày mà tới 11/9 mới nhận đc hàng. Nt cho shop cứ bảo hn hoặc mai hn hoặc mai mà đợi hoài chả thấy. ,1
15805,Đợt này tớ săn dc khá nhiều sp bên shop. Rất là ưng cái bụng gói hàng đẹp cẩn thận. Hàng chuẩn có lỗi nhỏ nhưng ko vấn đề. Rất ưng shop. Còn mấy hàng về ko cùng ngày ko chụp dc ,0
15806, Chất lượng sản phẩm rất kém Mùi cứ như là thuốc trừ sâu ý.  Ko nên sử dụng .,1
15807, Good product quality. Good value for money. Fast delivery. Excellent service by seller,0
15808,Nếu bên trong lót màu đen cùng màu giầy thì đẹp hơn,0
15809,Cách shop phục vụ rất tuyệt. Hàng đóng gói cẩn thật. Còn sản phẩm có hiệu quả hay ko thì mình phải dùng 1 thời gian đã ạ 😄,0
15810,Giao hàng thiếu bảo check cam mà mãi k trả lời KH. Làm ăn ko uy tín.Mấy chục bạc xem shop có giàu lên không,1
15811, Chất lượng sản phẩm tuyệt vời ngoài mong đợi  Thời gian giao hàng rất nhanh Rất đáng tiền,0
15812,Mua hàng của cỏ nay gần 2 năm lần nào mua cung thấy ưng ý cực kỳ hàng vừa chất lượng  vừa Đóng gói đẹp và chắc chắn luôn được tặng quà tư vấn thì rất nhiệt tình nói chung thích cực kì sẽ luôn ủng hộ cỏ😍😍,0
15813, Chất lượng sản phẩm tuyệt vời  giao hàng nhanh ❤,0
15814,Sản phẩm bị hư móc khoá. Mình có liên hệ bên shop để đổi hàng nhưng shop ko phản hồi. Quá thất vọng. Làm ăn kiểu này sẽ ko còn bạn nào đặt hàng onl của shop đâu ,1
15815,"""Mấy con dòng A của anh sam chíp thì cùi mà giá trên trời""",1
15816, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất nhiệt tình còn hỏi màu sắc giải đáp mọi thắc mắc của người mua rất chu đáo rẻ mà sản phẩm rất tốt luôn yên tâm khi mua ở đây,0
15817,Bán đồ tàu lau..quạt đèn vừa mở ra bật đèn lên thì không sáng lổ ghim sạc thì lọt vô trong mất tiêu...số điện thoại gọi thì thuê bao...đồ lừa gạt,1
15818, Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt. Mua qua shopee  nhiều và đây là lần đầu cảm thấy rất ưng ý. Dùng ok sẽ ủng hộ shop dài dài. Thời gian giao hàng rất nhanh,0
15819,Không giao móc khoá kèm theo và mình vẫn chưa nhận được phản hồi từ shop,1
15820,Shop làm ăn không uy tín.Bán giá cao hơn cả giá bìa.Bìa thì rách..Sách thì cũ không màng bọc..Nói chung là không hài lòng.,1
15821, Chất lượng sản phẩm tuyệt vời. Rất đáng tiềnsài ok đẹp da lắm luôn.  Lần sau sẽ mua ủng hộ shop nhiều sản phẩm hơn nữa. ,0
15822,Thẻ 3D Xếp Hình này vừa chạm vào là nó vỡ từng mảng nhỏ bé còn nhỏ là không biết cách xếp thế nào cũng xé. cái nữa là trẻ không thể vừa xếp vừa xem vật qua Ipad hoặc điện thoại được,1
15823,Shop giao thiếu váy này . ,1
15824,Giao hàng nhanh quá! Ng mua ko bôi ng bôi thì bệnh nặng quá nên hiệu quả ko rõ rệt. Nhưng sp đẹp từ hộp đến lọ.,0
15825,Giao hàng nhanhchất lượng mẫu mã như giới thiệu,0
15826,Chất lượng tốt ngoài ghi 300 tờ / gói nhưng thực tế có 180 tờ,0
15827, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.Ưng ý,0
15828,Hàg giốg hình rất ok👍,0
15829, Chất lượng sản phẩm tuyệt vời  Rất đáng tiền  Thời gian giao hàng rất nhanh  rất hài lòng về sản phẩm  mong shop sẽ phát triển hơn nữa  ,0
15830,quần dày dặn,0
15831,Mũi giày hơi kích với size giày,0
15832,Sản phẩm lỗi. Lắp vào không hoạt động. Shop không test sản phẩm trước khi giao. Làm ăn cẩu thả. Mất uy tín khách hàng.,1
15833,Mình là khách hàng ruột của tiki nhưng lần này mình khá thất vọng. Vì quyển sách mà mình nhận được thì lỗi in bìa mờ chữ mờ rất nhiều. Trang sách in chữ lỗi đến tận trang bên kia có thể nhìn thấy rõ. Hơn thế còn lỗi kĩ thuật ở chỗ in 15 trang đầu bắt đầu trang thứ 16 trở lại trang 1 (có 15 trang mà xuất hiện 2 lần).Mong bên bộ phận xét gói giao hàng có sự lựa chon kĩ càng hơn trước khi đưa quyển sách tới tay độc giả,1
15834, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền nhưng giày vans hộp cons hơi voly,0
15835, Chất lượng sản phẩm rất kém Hàng giống như giày nam .  Lỗi,1
15836,Dép nhẹ nhìn dễ thương sẽ ủng hộ shop típ. Chất lượng sản phẩm tuyệt vời.  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,0
15837,K giao hàng.,1
15838, Chất lượng sản phẩm tuyệt vời. Mùi thơm dễ chịu. Ủng hộ shop dài dài😗😗😗😗,0
15839,Tốt giống như hình .,0
15840,Phải nói là giày của shop chất như nước cấtđi êm cực kìrẻ-đẹp-sangnói chung là rất ưng ý.Sẽ tiếp tục ủng hộ shop❤️,0
15841,Shop giao hàng cho bên vận chuyển nhanh và trả lời rất nhiệt tình ạ. Mặc dù lỗi tại mình không nghe đt của shipper khiến hàng bị hoàn lại nhưng mà shop vẫn rep đàng hoàng lịch sự và chấp nhận hoàn tiền cho mình nhanh chóng không trách móc hay phàn nàn gì. Chúc shop mua may bán đắt ạ.,0
15842,Kích wf k sd dc nt shop k tl,1
15843,Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất nhiệt tình Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,0
15844,Đóng gói chắc chắn giao hàng khá nhanh chủ shop rep ib khá nhanh. Miếng rửa mặt mềm dùng rất thích,0
15845,Tham hut tot . nhung hoi bi hoi. Chất lượng sản phẩm tuyệt vời,0
15846,ok ko,1
15847,Sp dễ bị lỗi phần kéo ra kéo vô. Đã trả lại sp..(xử lý đổi trả quá tệ),1
15848,Giá tốt cảm ứng nhạy... ủng hộ 5 sao,0
15849,không sử dụng được. Đã thử nhiều đầu đọc thẻ nhớ tuy nhiên không đọc được.,1
15850, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt mình rất ưng. Lần sau lại ủng hộ tiếp nhé,0
15851,Đây moi chinh la cong nghe!!,0
15852,Hàng rất đẹp đóng gói kĩ. Giá rất rẻ cho một sản phẩm như trên,0
15853, Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.Bột thơm mịn ngon. Mong là giảm cân như quảng cáo,0
15854, Shop phục vụ rất tốt. Chất lượng sản phẩm tuyệt vời. Thời gian giao hàng rất nhanh,0
15855,Cũng ổn,1
15856, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh nhưng shiper hẹn không đúng giờ và lấy thêm của em 1k :)),0
15857,Chất Chất lượng sản phẩm tuyệt vời đóng gói cũng ok,0
15858,Mua gần chục đôi mà giờ giao hàng lỗi gọi ko trả lời. Thứ mất dạy âm binh ... làm ăn đéo lương tâm. ,1
15859,Đặt Sz 36 ma shop giao 39. Không chịu đổi lại hàng cho khách. Chất Chất lượng sản phẩm rất kém  Shop phục vụ rất kém,1
15860,Chất son lìít dưỡng những ko gây khô môi,0
15861,Bánh đa số ngon Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt,0
15862,Chất tệ ko nên mua,1
15863,Rat thich sp .  Cam on shop nhiều ,0
15864,Sản phẩm ok! Nhận hàng nhanh. Thanks shop.,0
15865,Vải bò cứng rất xấu,1
15866,"""Mỗi người một cảm nhận.. Không thích thì đừng sài.. Mình vẫn thích tối giản các phím bấm.. Và hài lòng với thiết kế hiện tại.""",0
15867,Mình nhận hàng ngày 13.4.2018. Mình đặt là 12 cái quạt trong đó có 2 cái bị lỗi. Gửi lại hàng cho shop để đổi nhưng giờ 2.5.2018 vẫn chưa nhận được hàng gửi lại. Thực sự rất thất vọng về cách làm việc cũng như CSKH của shop. Gọi điện nhiều lần vào sdt 01207945528 nhưng không bắt máy. Rep ib lâu. ,1
15868,K đúng với số màu mà mình chọn,1
15869,"""ko thấy che đậy cái lỗ tai nghe thế mà chống được nước mới tài ôi nhật bản""",0
15870,Có tem bảo hành rất uy tín. Dây cáp chắc chắn 2 đầu cắm cứng cáp k bị lỏng lẻo nên pin sạc vào cho thiết bị khá nhanh. Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt. Rất đáng tiền. Thời gian giao hàng rất nhanh,0
15871, Chất lượng sản phẩm tuyệt vờinhan banh mem chu ko cung .rat ngon,0
15872, Shop phục vụ rất kém. O SG dat hang nhung ko mang vua nho doi sz ma nt kiu dem toi tan nha de doi hang. Soc toi oc. Chua bao gio mua hang tren shopee ma gap chu sh nao nz luon. Vl,1
15873,Chất lượng của sản phẩm phù hợp với giá tiền. Có thể hãng cần nghiên cứu sao cho cục sạc ít nóng trong quá trình sạc vì hiện nay khi sạc cục sạc rất nóng nên tâm lý người sử dụng sợ nó cháy nổ.,1
15874,ổ cắm như hàng mã . vừa cắm cháy luôn . liên hệ đổi hàng ko đuọc . chỗ cắm để làm nóng thì chật ko cắm được vào,1
15875,Shop ơi hơi bé.,0
15876,Muối cay quá ,0
15877,Giày đẹp lắm ạ 😍,0
15878, Chất lượng sản phẩm tuyệt vời. Dùng da mướt thích cực kỳ ạ 😍,0
15879,Quan ao giao dung mau dug size da nhon tu van nhiệt tịnh.quan dep,0
15880,Quạt chắc chắn chất lượng tốt tuy hơi nhỏ.  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,0
15881,Hàng Ko giống hình,1
15882,Shop giao tất 1 chiếc ngắn 1 chiếc dài ^^ nhưng chất lượng oke,0
15883,Lúc mình nhận được hàng kính đã bị vỡ hết do bên giao hàng ẩu quá báo cho shop phát là shop gửi lại ngay cái khác. Best chiều khách.,0
15884, Chất lượng sản phẩm tạm được gối mềm hơi cũ,1
15885, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Rất không đáng tiềnMới mua về sử dụng 1lan da hu k sừ dung dc nữa :))) kêu shop giai quyết th bảo khách nay nọ :))) vcl,1
15886, Chất lượng sản phẩm tuyệt vời dong gói cần cẩn than hơn ,0
15887,Nhìn cũng đc mùi keo kinh khủng,1
15888,Sp tam dk hop vs gia tien giay nay di vao mua dong thi dk nhung di em chan,0
15889, Thời gian giao hàng nhanh. nhung shop khong gui mau trang nhu hoa don mua.,0
15890,Chất lượng ổn  nh muốn đôi size thì hơi phức tạp,1
15891, Mua 124k 300g dâu loại 1 nhưng hàng ko nhản mắc không hạn sử dung và bán mắc hơn so chỗ khác . Chất lượng sản phẩm tạm được,1
15892,máy lắp sim vào ko gọi được.lừa người,1
15893, Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Rất đáng tiền. Anh shipper rất tốt bụng luôn ảnh có ship cho mình vài lần rồi thấy có lỗi khi ảnh phải lặn lội từ sân bay về chỗ mình vì sợ mình k nhận hàng sớm đc đấy! Sau này gặp lại nhất định phải cho ảnh $ bo mới đc :(,0
15894,Kẹp lỏng lẻo không chắc chắn không dùng đc,1
15895,"""Lên 4G cho oách""",0
15896,Trang sách bị lỗi không cắt gọn gàng .............,1
15897,Đóng gói sản phẩm cẩn thận shop tư vấn tận tình ns chung là rất đang tiền ,0
15898,Sản phẩm giá cả phải chăng chất lượng tốt shop tư vấn nhiệt tình. Giao hàng nhanh đóng gói cẩn thận sẽ ủng hộ shop dài 👍🏻,0
15899,Sản phẩm ok dành cho 1 người rất OK,0
15900,Giày giống hình nhìn cưng lắm shop. Rất chắc chắn nữa. Sẽ ủng hộ shop dài dài.  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,0
15901,Hàng nhận ko giống hình check mã một nơi mà sản phẩm một nẻo. Ko muốn trả hàng rất mất công. Hy vọng chất lượng giống shop đã nói. ,1
15902, Đóng gói sản phẩm kém Chất lượng sản phẩm kém.qua rong ,1
15903,Chưa mang đi tập không biết chất lượng thế nào. Nhưng nhìn qua thấy giống hình với có vẻ ổn :))),0
15904, Shop phục vụ rất tốt Rất đáng tiền.Form giày hơi to hơn bt chút,0
15905,Lần này mình k hài lòng về nhận sách cho lắm. Hộp nguyên vẹn nhưng khi mở ra sách nhu bị đâm thủng rách xuyên vào trong khá nhiều tráng. Vì hộp còn nguyên nên mình nghĩ do phần chọn sách trc khi đóng hộp,1
15906,Shop sp tốt,0
15907,Mua 3 mà giao 2,1
15908,Thìa đẹp 😍,0
15909, Chất lượng sản phẩm tuyệt vời. Dễ thương lắm luôn.,0
15910,Hang ok . Moi thoa thu da nong ran ran 😍,0
15911,Đồng hồ yêu lắm ạ thích lắm luôn 😘😘😘,0
15912,Giày siêu êm siêu ôm chân cực thích thú với giá quá bèo ạ. Ủn mông cho shop :)),0
15913,Shop làm ăn thấy chán mua giao 1 cái  hang ko có cần gatj mà nói ko thấy phản hôi gi ca,1
15914, Chất lượng sản phẩm tuyệt vời! Ủng hộ Shop dài dài và đã mua thêm 1 nồi nữa cho bn ,0
15915,Chất lượng sản phẩm kém mình thấy son này không phải là son lì rất dễ trôi,1
15916, Thời gian giao hàng rất nhanh-  Chất lượng sản phẩm tuyệt vời 😘😘,0
15917,Hộp đóng ổn .Giày cx đẹp.Chất lượng chưa kiểm chứng.Phục vụ tốt,0
15918,Bánh ngon. Nhiều kem nhưng Bánh bị bể nhiều. Mong shop cải thiện cách đóng hàng để hạn chế bánh bị bể,0
15919,giao hàng nhanh nhưng phần sau bị lỗi đế có vết ố vàng  không biết chà ra không nhưng nhắn tin không trả lời ít nhât cũng phải xin lỗi . Thua thất vọng Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Shop phục vụ rất kém,1
